x1,x2,y1,y2
-126.133,402.337,-1.96,-0.322
-125.931,403.997,-1.86,-0.282
-125.768,405.557,-1.76,-0.242
-125.646,407.017,-1.66,-0.202
-125.564,408.377,-1.56,-0.162
-125.522,409.637,-1.46,-0.122
-125.458,410.988,-1.36,-0.082
-125.372,412.428,-1.26,-0.042
-125.264,413.959,-1.35,-0.064
-125.135,415.58,-1.44,-0.086
-124.984,417.291,-1.531,-0.108
-124.811,419.092,-1.621,-0.129
-124.616,420.983,-1.711,-0.151
-124.399,422.965,-1.801,-0.173
-124.161,425.037,-1.892,-0.195
-123.901,427.199,-1.982,-0.217
-123.619,429.452,-2.072,-0.238
-123.315,431.794,-2.162,-0.26
-122.989,434.227,-2.252,-0.282
-122.642,436.75,-2.343,-0.304
-122.273,439.363,-2.433,-0.326
-121.881,442.066,-2.523,-0.347
-121.469,444.86,-2.613,-0.369
-121.096,447.554,-2.703,-0.391
-120.763,450.147,-2.794,-0.413
-120.47,452.641,-2.694,-0.373
-120.217,455.034,-2.594,-0.333
-120.004,457.328,-2.494,-0.293
-119.832,459.522,-2.394,-0.253
-119.699,461.615,-2.294,-0.213
-119.606,463.609,-2.194,-0.173
-119.553,465.503,-2.094,-0.133
-119.54,467.296,-1.994,-0.093
-119.567,468.99,-1.894,-0.053
-119.554,470.583,-1.794,-0.013
-119.582,472.077,-1.694,0.027
-119.569,473.471,-1.594,-0.013
-119.596,474.764,-1.494,0.027
-119.583,475.958,-1.394,-0.013
-119.523,477.231,-1.294,0.027
-119.408,478.581,-1.194,-0.013
-119.24,480.008,-1.273,-0.061
-119.018,481.511,-1.35,-0.114
-118.742,483.091,-1.427,-0.168
-118.412,484.747,-1.503,-0.222
-118.122,486.303,-1.58,-0.276
-117.872,487.76,-1.656,-0.33
-117.662,489.116,-1.556,-0.29
-117.492,490.372,-1.456,-0.25
-117.362,491.529,-1.356,-0.21
-117.272,492.585,-1.256,-0.17
-117.222,493.541,-1.156,-0.13
-117.212,494.398,-1.056,-0.09
-117.242,495.154,-0.956,-0.05
-117.232,495.81,-0.856,-0.01
-117.262,496.366,-0.756,0.03
-117.252,496.823,-0.656,-0.01
-117.282,497.179,-0.556,0.03
-117.272,497.435,-0.456,-0.01
-117.302,497.592,-0.356,0.03
-117.292,497.648,-0.256,-0.01
-117.322,497.604,-0.156,0.03
-117.218,497.637,-0.056,-0.01
-117.06,497.747,0.044,0.03
-116.848,497.933,-0.033,-0.104
-116.583,498.196,-0.109,-0.158
-116.263,498.535,-0.186,-0.212
-115.89,498.951,-0.263,-0.266
-115.463,499.443,-0.339,-0.319
-114.981,500.012,-0.416,-0.373
-114.54,500.481,-0.492,-0.427
-114.139,500.85,-0.569,-0.481
-113.778,501.119,-0.469,-0.441
-113.457,501.288,-0.369,-0.401
-113.176,501.357,-0.269,-0.361
-112.935,501.326,-0.169,-0.321
-112.733,501.195,-0.069,-0.281
-112.572,500.964,0.031,-0.241
-112.451,500.634,0.131,-0.201
-112.37,500.203,0.231,-0.161
-112.329,499.672,0.331,-0.121
-112.328,499.041,0.431,-0.081
-112.273,498.486,0.531,-0.041
-112.164,498.008,0.631,-0.001
-112.001,497.607,0.554,-0.055
-111.784,497.283,0.478,-0.109
-111.514,497.035,0.401,-0.163
-111.189,496.863,0.325,-0.217
-110.811,496.768,0.248,-0.271
-110.378,496.75,0.171,-0.325
-109.892,496.808,0.095,-0.378
-109.352,496.943,0.018,-0.432
-108.758,497.155,-0.058,-0.486
-108.11,497.443,-0.135,-0.54
-107.408,497.808,-0.212,-0.594
-106.653,498.249,-0.288,-0.648
-105.843,498.767,-0.365,-0.702
-104.98,499.361,-0.441,-0.756
-104.062,500.032,-0.518,-0.81
-103.185,500.603,-0.594,-0.863
-102.348,501.075,-0.671,-0.917
-101.55,501.446,-0.571,-0.877
-100.793,501.717,-0.471,-0.837
-100.076,501.888,-0.371,-0.797
-99.398,501.959,-0.271,-0.757
-98.761,501.93,-0.171,-0.717
-98.07,501.977,-0.071,-0.677
-97.325,502.102,0.029,-0.637
-96.525,502.303,-0.048,-0.691
-95.673,502.58,-0.124,-0.745
-94.766,502.934,-0.201,-0.799
-93.805,503.365,-0.277,-0.853
-92.79,503.872,-0.354,-0.907
-91.722,504.456,-0.431,-0.961
-90.599,505.116,-0.507,-1.015
-89.423,505.853,-0.584,-1.069
-88.193,506.666,-0.66,-1.122
-86.909,507.557,-0.737,-1.176
-85.571,508.523,-0.814,-1.23
-84.273,509.39,-0.89,-1.284
-83.015,510.157,-0.967,-1.338
-81.797,510.823,-0.867,-1.298
-80.619,511.39,-0.767,-1.258
-79.481,511.857,-0.667,-1.218
-78.383,512.224,-0.567,-1.178
-77.325,512.49,-0.467,-1.138
-76.307,512.657,-0.367,-1.098
-75.329,512.724,-0.267,-1.058
-74.391,512.69,-0.167,-1.018
-73.493,512.557,-0.067,-0.978
-72.635,512.324,0.033,-0.938
-71.817,511.991,0.133,-0.898
-71.039,511.557,0.233,-0.858
-70.301,511.024,0.333,-0.818
-69.603,510.391,0.433,-0.778
-68.945,509.658,0.533,-0.738
-68.327,508.824,0.633,-0.698
-67.749,507.891,0.733,-0.658
-67.211,506.858,0.833,-0.618
-66.713,505.724,0.933,-0.578
-66.255,504.491,1.033,-0.538
-65.837,503.158,1.133,-0.498
-65.459,501.725,1.233,-0.458
-65.122,500.191,1.333,-0.418
-64.824,498.558,1.433,-0.378
-64.566,496.825,1.533,-0.338
-64.348,494.991,1.633,-0.298
-64.076,493.235,1.733,-0.258
-63.75,491.555,1.833,-0.218
-63.37,489.951,1.757,-0.272
-62.937,488.424,1.68,-0.326
-62.449,486.974,1.604,-0.38
-61.908,485.6,1.527,-0.434
-61.313,484.303,1.45,-0.487
-60.664,483.082,1.374,-0.541
-59.961,481.939,1.297,-0.595
-59.204,480.871,1.221,-0.649
-58.393,479.88,1.144,-0.703
-57.528,478.966,1.067,-0.757
-56.609,478.129,0.991,-0.811
-55.637,477.367,0.914,-0.865
-54.611,476.683,0.838,-0.919
-53.53,476.075,0.761,-0.972
-52.396,475.544,0.684,-1.026
-51.208,475.089,0.608,-1.08
-49.966,474.711,0.531,-1.134
-48.67,474.41,0.455,-1.188
-47.32,474.185,0.378,-1.242
-45.917,474.037,0.301,-1.296
-44.459,473.965,0.225,-1.35
-42.948,473.97,0.148,-1.404
-41.382,474.051,0.072,-1.458
-39.763,474.209,-0.005,-1.511
-38.09,474.444,-0.081,-1.565
-36.457,474.578,-0.158,-1.619
-34.864,474.613,-0.235,-1.673
-33.311,474.548,-0.135,-1.633
-31.798,474.382,-0.035,-1.593
-30.325,474.117,0.065,-1.553
-28.891,473.752,0.165,-1.513
-27.498,473.286,0.265,-1.473
-26.145,472.721,0.365,-1.433
-24.832,472.056,0.465,-1.393
-23.559,471.29,0.565,-1.353
-22.326,470.425,0.665,-1.313
-21.133,469.459,0.765,-1.273
-19.98,468.394,0.865,-1.233
-18.866,467.229,0.965,-1.193
-17.793,465.963,1.065,-1.153
-16.76,464.598,1.165,-1.113
-15.767,463.133,1.265,-1.073
-14.814,461.567,1.365,-1.033
-13.901,459.902,1.465,-0.993
-13.028,458.137,1.565,-0.953
-12.195,456.271,1.665,-0.913
-11.401,454.306,1.765,-0.873
-10.648,452.241,1.865,-0.833
-9.935,450.075,1.965,-0.793
-9.262,447.81,2.065,-0.753
-8.629,445.444,2.165,-0.713
-8.036,442.979,2.265,-0.673
-7.483,440.414,2.365,-0.633
-6.97,437.748,2.465,-0.593
-6.496,434.983,2.565,-0.553
-6.063,432.118,2.665,-0.513
-5.67,429.152,2.765,-0.473
-5.317,426.087,2.865,-0.433
-5.004,422.922,2.965,-0.393
-4.731,419.656,3.065,-0.353
-4.498,416.291,3.165,-0.313
-4.305,412.825,3.265,-0.273
-4.151,409.26,3.365,-0.233
-4.038,405.595,3.465,-0.193
-3.965,401.829,3.565,-0.153
-3.932,397.964,3.665,-0.113
-3.939,393.999,3.765,-0.073
-3.906,389.933,3.865,-0.033
-3.913,385.768,3.965,0.007
-3.88,381.503,4.065,-0.033
-3.886,377.137,4.165,0.007
-3.853,372.672,4.265,-0.033
-3.86,368.107,4.365,0.007
-3.827,363.441,4.465,-0.033
-3.834,358.676,4.565,0.007
-3.801,353.81,4.665,-0.033
-3.808,348.845,4.765,0.007
-3.775,343.78,4.865,-0.033
-3.781,338.614,4.965,0.007
-3.748,333.349,5.065,-0.033
-3.755,327.984,5.165,0.007
-3.722,322.518,5.265,-0.033
-3.729,316.953,5.365,0.007
-3.696,311.288,5.465,-0.033
-3.703,305.522,5.565,0.007
-3.67,299.657,5.665,-0.033
-3.676,293.691,5.765,0.007
-3.643,287.626,5.865,-0.033
-3.65,281.461,5.965,0.007
-3.617,275.195,6.065,-0.033
-3.624,268.83,6.165,0.007
-3.591,262.365,6.265,-0.033
-3.598,255.799,6.365,0.007
-3.565,249.134,6.465,-0.033
-3.571,242.369,6.565,0.007
-3.538,235.503,6.665,-0.033
-3.545,228.538,6.765,0.007
-3.512,221.472,6.865,-0.033
-3.519,214.307,6.965,0.007
-3.486,207.042,7.065,-0.033
-3.493,199.676,7.165,0.007
-3.46,192.211,7.265,-0.033
-3.466,184.646,7.365,0.007
-3.433,176.98,7.465,-0.033
-3.44,169.215,7.565,0.007
-3.407,161.35,7.665,-0.033
-3.414,153.384,7.765,0.007
-3.421,145.419,7.865,-0.033
-3.428,137.454,7.965,0.007
-3.435,129.488,7.965,0.007
-3.441,121.523,7.965,0.007
-3.448,113.557,7.965,0.007
-3.455,105.592,7.965,0.007
-3.462,97.627,7.965,0.007
-3.469,89.661,7.965,0.007
-3.476,81.696,7.965,0.007
-3.483,73.731,7.965,0.007
-3.49,65.765,7.965,0.007
240.099,353.5,7.965,0.007
240.099,353.3,7.965,0.007
240.045,353.2,7.965,0.007
240.01,353.198,0.2,0
239.987,353.294,0.1,0.054
239.97,353.488,0.002,0.035
239.951,353.777,-0.096,0.023
239.923,354.16,-0.193,0.017
239.881,354.635,-0.289,0.019
239.823,355.203,-0.383,0.027
239.75,355.863,-0.475,0.043
239.662,356.615,-0.568,0.058
239.559,357.459,-0.66,0.073
239.441,358.396,-0.752,0.088
239.308,359.425,-0.844,0.103
239.16,360.546,-0.937,0.118
238.996,361.759,-1.029,0.133
238.817,363.065,-1.121,0.148
238.624,364.463,-1.213,0.164
238.415,365.953,-1.306,0.179
238.191,367.536,-1.398,0.194
237.951,369.21,-1.49,0.209
237.697,370.977,-1.582,0.224
237.428,372.836,-1.675,0.239
237.143,374.788,-1.767,0.254
236.843,376.831,-1.859,0.269
236.529,378.967,-1.951,0.285
236.199,381.195,-2.044,0.3
235.854,383.516,-2.136,0.315
235.493,385.929,-2.228,0.33
235.173,388.241,-2.32,0.345
234.893,390.454,-2.413,0.36
234.653,392.567,-2.313,0.32
234.453,394.579,-2.213,0.28
234.292,396.492,-2.113,0.24
234.172,398.305,-2.013,0.2
234.092,400.017,-1.913,0.16
234.052,401.63,-1.813,0.12
234.052,403.143,-1.713,0.08
234.092,404.555,-1.613,0.04
234.036,406.06,-1.513,0.072
233.966,407.657,-1.413,-0.04
233.88,409.347,-1.505,0.055
233.779,411.128,-1.597,0.07
233.664,413.002,-1.689,0.086
233.533,414.969,-1.782,0.101
233.387,417.027,-1.874,0.116
233.225,419.178,-1.966,0.131
233.049,421.421,-2.058,0.146
232.851,423.754,-2.151,0.161
232.624,426.175,-2.243,0.176
232.363,428.681,-2.333,0.198
232.06,431.271,-2.421,0.227
231.71,433.94,-2.507,0.261
231.311,436.688,-2.589,0.303
230.866,439.517,-2.669,0.35
230.372,442.425,-2.749,0.398
229.831,445.413,-2.829,0.446
229.242,448.481,-2.908,0.494
228.606,451.629,-2.988,0.541
227.921,454.856,-3.068,0.589
227.189,458.163,-3.148,0.637
226.41,461.55,-3.227,0.684
225.583,465.016,-3.307,0.732
224.708,468.563,-3.387,0.78
223.785,472.189,-3.467,0.827
222.815,475.895,-3.546,0.875
221.797,479.68,-3.626,0.923
220.819,483.366,-3.706,0.97
219.881,486.952,-3.786,1.018
218.983,490.437,-3.686,0.978
218.125,493.823,-3.586,0.938
217.307,497.108,-3.486,0.898
216.529,500.294,-3.386,0.858
215.791,503.38,-3.286,0.818
215.094,506.365,-3.186,0.778
214.348,509.431,-3.086,0.738
213.555,512.576,-2.986,0.698
212.714,515.801,-3.065,0.746
211.825,519.105,-3.145,0.793
210.889,522.49,-3.225,0.841
209.905,525.954,-3.305,0.889
208.873,529.498,-3.384,0.936
207.881,532.942,-3.464,0.984
206.93,536.286,-3.544,1.032
206.018,539.53,-3.444,0.992
205.147,542.674,-3.344,0.952
204.315,545.718,-3.244,0.912
203.523,548.661,-3.144,0.872
202.772,551.505,-3.044,0.832
202.06,554.249,-2.944,0.792
201.388,556.893,-2.844,0.752
200.757,559.437,-2.744,0.712
200.165,561.881,-2.644,0.672
199.613,564.225,-2.544,0.632
199.014,566.649,-2.444,0.592
198.367,569.152,-2.344,0.552
197.672,571.735,-2.424,0.599
196.93,574.398,-2.503,0.647
196.14,577.141,-2.583,0.695
195.302,579.964,-2.663,0.742
194.417,582.866,-2.743,0.79
193.484,585.848,-2.822,0.838
192.591,588.73,-2.902,0.885
191.738,591.512,-2.982,0.933
190.925,594.194,-2.882,0.893
190.152,596.776,-2.782,0.853
189.419,599.258,-2.682,0.813
188.726,601.64,-2.582,0.773
188.073,603.922,-2.482,0.733
187.46,606.104,-2.382,0.693
186.887,608.186,-2.282,0.653
186.353,610.168,-2.182,0.613
185.86,612.05,-2.082,0.573
185.407,613.832,-1.982,0.533
184.994,615.514,-1.882,0.493
184.621,617.096,-1.782,0.453
184.288,618.578,-1.682,0.413
183.995,619.96,-1.582,0.373
183.742,621.242,-1.482,0.333
183.529,622.424,-1.382,0.293
183.356,623.506,-1.282,0.253
183.223,624.488,-1.182,0.213
183.13,625.37,-1.082,0.173
183.077,626.152,-0.982,0.133
183.064,626.834,-0.882,0.093
182.973,627.578,-0.782,0.053
182.805,628.383,-0.682,0.013
182.559,629.251,-0.744,0.091
182.236,630.18,-0.806,0.168
181.835,631.171,-0.867,0.246
181.357,632.224,-0.929,0.323
180.919,633.177,-0.991,0.401
180.52,634.029,-1.053,0.478
180.162,634.782,-0.953,0.438
179.843,635.435,-0.853,0.398
179.565,635.988,-0.753,0.358
179.327,636.441,-0.653,0.318
179.128,636.794,-0.553,0.278
178.97,637.046,-0.453,0.238
178.851,637.199,-0.353,0.198
178.773,637.252,-0.253,0.158
178.735,637.205,-0.153,0.118
178.736,637.058,-0.053,0.078
178.698,636.811,0.047,0.038
178.7,636.463,0.147,-0.002
178.661,636.016,0.247,0.038
178.663,635.469,0.347,-0.002
178.624,634.822,0.447,0.038
178.626,634.075,0.547,-0.002
178.588,633.227,0.647,0.038
178.589,632.28,0.747,-0.002
178.551,631.233,0.847,0.038
178.391,630.204,0.947,-0.002
178.109,629.191,1.047,0.038
177.705,628.197,1.03,0.16
177.179,627.22,1.012,0.282
176.532,626.261,0.995,0.404
175.763,625.319,0.977,0.526
174.872,624.394,0.959,0.647
173.859,623.488,0.942,0.769
172.724,622.599,0.924,0.891
171.468,621.727,0.907,1.013
170.09,620.873,0.889,1.135
168.59,620.036,0.872,1.256
166.968,619.218,0.854,1.378
165.224,618.416,0.836,1.5
163.359,617.632,0.819,1.622
161.371,616.866,0.801,1.744
159.424,616,0.784,1.865
157.517,615.034,0.766,1.987
155.65,613.967,0.866,1.947
153.823,612.801,0.966,1.907
152.035,611.535,1.066,1.867
150.288,610.168,1.166,1.827
148.581,608.702,1.266,1.787
146.914,607.136,1.366,1.747
145.286,605.47,1.466,1.707
143.537,603.821,1.566,1.667
141.666,602.19,1.666,1.627
139.674,600.576,1.649,1.749
137.559,598.98,1.631,1.871
135.323,597.402,1.614,1.993
132.965,595.841,1.596,2.114
130.647,594.18,1.578,2.236
128.369,592.419,1.561,2.358
126.131,590.558,1.661,2.318
123.933,588.597,1.761,2.278
121.775,586.536,1.861,2.238
119.657,584.375,1.961,2.198
117.45,582.268,2.061,2.158
115.16,580.217,2.161,2.118
112.793,578.229,2.108,2.207
110.354,576.307,2.05,2.29
107.849,574.454,1.988,2.367
105.284,572.674,1.922,2.439
102.658,570.968,1.853,2.505
99.973,569.334,1.78,2.565
97.228,567.774,1.706,2.625
94.423,566.287,1.633,2.685
91.558,564.874,1.56,2.745
88.633,563.533,1.487,2.805
85.648,562.266,1.414,2.865
82.603,561.072,1.34,2.925
79.497,559.951,1.267,2.985
76.332,558.904,1.194,3.045
73.107,557.929,1.121,3.105
69.822,557.028,1.048,3.165
66.477,556.2,0.974,3.225
63.072,555.445,0.901,3.285
59.607,554.763,0.828,3.345
56.082,554.155,0.755,3.405
52.496,553.62,0.682,3.465
48.851,553.158,0.608,3.525
45.146,552.769,0.535,3.585
41.381,552.453,0.462,3.645
37.556,552.211,0.389,3.705
33.671,552.042,0.316,3.765
29.726,551.946,0.242,3.825
25.72,551.923,0.169,3.885
21.655,551.974,0.096,3.945
17.53,552.097,0.023,4.005
13.345,552.294,-0.05,4.065
9.1,552.564,-0.124,4.125
4.795,552.907,-0.197,4.185
0.43,553.324,-0.27,4.245
-3.995,553.814,-0.343,4.305
-8.474,554.38,-0.416,4.365
-13.001,555.026,-0.49,4.425
-17.569,555.755,-0.566,4.479
-22.172,556.569,-0.646,4.527
-26.804,557.471,-0.729,4.568
-31.457,558.463,-0.814,4.603
-36.07,559.356,-0.902,4.631
-40.643,560.148,-0.992,4.653
-45.176,560.84,-0.892,4.613
-49.669,561.432,-0.792,4.573
-54.123,561.925,-0.692,4.533
-58.536,562.317,-0.592,4.493
-62.909,562.609,-0.492,4.453
-67.242,562.802,-0.392,4.413
-71.535,562.894,-0.292,4.373
-75.788,562.886,-0.192,4.333
-80.002,562.779,-0.092,4.293
-84.175,562.571,0.008,4.253
-88.308,562.263,0.108,4.213
-92.401,561.856,0.208,4.173
-96.475,561.547,0.308,4.133
-100.523,561.338,0.408,4.093
-104.538,561.228,0.309,4.074
-108.513,561.219,0.209,4.048
-112.441,561.309,0.109,4.015
-116.315,561.499,0.009,3.975
-120.136,561.789,-0.09,3.928
-123.902,562.178,-0.19,3.874
-127.628,562.467,-0.29,3.82
-131.314,562.656,-0.389,3.766
-134.96,562.745,-0.289,3.726
-138.566,562.734,-0.189,3.686
-142.133,562.623,-0.089,3.646
-145.659,562.412,0.011,3.606
-149.145,562.101,0.111,3.566
-152.591,561.69,0.211,3.526
-155.997,561.179,0.311,3.486
-159.363,560.568,0.411,3.446
-162.69,559.857,0.511,3.406
-165.934,559.242,0.611,3.366
-169.09,558.721,0.711,3.326
-172.152,558.292,0.615,3.245
-175.111,557.953,0.521,3.156
-177.962,557.702,0.429,3.061
-180.698,557.536,0.339,2.959
-183.312,557.454,0.251,2.851
-185.799,557.451,0.165,2.736
-188.152,557.524,0.083,2.615
-190.365,557.671,0.003,2.487
-192.432,557.888,-0.074,2.353
-194.347,558.17,-0.147,2.213
-196.105,558.514,-0.216,2.067
-197.7,558.915,-0.282,1.915
-199.126,559.37,-0.344,1.758
-200.378,559.874,-0.402,1.595
-201.451,560.421,-0.455,1.426
-202.34,561.007,-0.503,1.252
-203.041,561.628,-0.547,1.073
-203.549,562.276,-0.586,0.889
-203.858,562.948,-0.62,0.701
-203.967,563.637,-0.649,0.508
-203.869,564.339,-0.672,0.31
-203.642,565.046,-0.689,0.108
-203.281,565.753,-0.701,-0.098
-202.784,566.454,-0.707,-0.227
-202.147,567.143,-0.707,-0.361
-201.367,567.813,-0.701,-0.497
-200.442,568.458,-0.689,-0.637
-199.369,569.071,-0.67,-0.78
-198.149,569.653,-0.645,-0.925
-196.78,570.203,-0.613,-1.073
-195.263,570.722,-0.582,-1.221
-193.598,571.209,-0.55,-1.369
-191.786,571.664,-0.519,-1.517
-189.825,572.088,-0.487,-1.665
-187.717,572.48,-0.455,-1.813
-185.46,572.841,-0.424,-1.961
-183.244,573.102,-0.392,-2.109
-181.067,573.262,-0.361,-2.256
-178.931,573.323,-0.261,-2.216
-176.834,573.284,-0.161,-2.176
-174.778,573.144,-0.061,-2.136
-172.761,572.905,0.039,-2.096
-170.785,572.566,0.139,-2.056
-168.848,572.126,0.239,-2.016
-166.952,571.587,0.339,-1.976
-164.907,571.016,0.439,-1.936
-162.715,570.413,0.539,-1.896
-160.375,569.779,0.571,-2.044
-157.887,569.114,0.603,-2.192
-155.25,568.416,0.634,-2.34
-152.466,567.687,0.666,-2.488
-149.534,566.927,0.697,-2.636
-146.642,566.066,0.729,-2.784
-143.79,565.106,0.761,-2.932
-140.978,564.045,0.861,-2.892
-138.206,562.885,0.961,-2.852
-135.474,561.624,1.061,-2.812
-132.782,560.264,1.161,-2.772
-130.13,558.803,1.261,-2.732
-127.518,557.243,1.361,-2.692
-124.946,555.582,1.461,-2.652
-122.414,553.822,1.561,-2.612
-119.922,551.961,1.661,-2.572
-117.47,550.072,1.761,-2.532
-115.058,547.94,1.861,-2.492
-112.686,545.779,1.961,-2.452
-110.354,543.519,2.061,-2.412
-108.062,541.158,2.161,-2.372
-105.81,538.698,2.261,-2.332
-103.598,536.137,2.361,-2.292
-101.426,533.477,2.461,-2.252
-99.294,530.716,2.561,-2.212
-97.202,527.856,2.661,-2.172
-95.15,524.895,2.761,-2.132
-93.138,521.835,2.861,-2.092
-91.166,518.674,2.961,-2.052
-89.234,515.414,3.061,-2.012
-87.341,512.053,3.161,-1.972
-85.324,508.704,3.261,-1.932
-83.18,505.368,3.361,-1.892
-80.911,502.043,3.349,-2.018
-78.515,498.729,3.337,-2.144
-75.994,495.428,3.325,-2.269
-73.347,492.139,3.313,-2.395
-70.575,488.861,3.301,-2.521
-67.676,485.595,3.289,-2.647
-64.652,482.341,3.278,-2.773
-61.502,479.099,3.266,-2.898
-58.226,475.869,3.254,-3.024
-54.824,472.65,3.242,-3.15
-51.297,469.444,3.23,-3.276
-47.643,466.249,3.218,-3.402
-43.864,463.066,3.207,-3.528
-39.959,459.895,3.195,-3.653
-35.928,456.736,3.183,-3.779
-31.772,453.588,3.171,-3.905
-27.489,450.453,3.159,-4.031
-23.081,447.329,3.147,-4.157
-18.547,444.217,3.136,-4.282
-13.887,441.117,3.124,-4.408
-9.102,438.029,3.112,-4.534
-4.19,434.952,3.1,-4.66
0.847,431.888,3.088,-4.786
6.01,428.835,3.076,-4.911
11.299,425.794,3.065,-5.037
16.709,422.771,3.053,-5.163
22.238,419.77,3.041,-5.289
27.879,416.799,3.023,-5.411
33.629,413.861,3,-5.528
39.483,410.962,2.972,-5.641
45.436,408.107,2.938,-5.75
51.483,405.301,2.899,-5.854
57.618,402.548,2.855,-5.953
63.842,399.848,2.806,-6.047
70.154,397.201,2.753,-6.135
76.555,394.607,2.7,-6.224
83.044,392.067,2.647,-6.312
89.623,389.58,2.594,-6.401
96.289,387.146,2.54,-6.489
103.044,384.765,2.487,-6.578
109.888,382.438,2.434,-6.667
116.82,380.163,2.381,-6.755
123.841,377.942,2.328,-6.844
130.951,375.775,2.274,-6.932
138.149,373.66,2.221,-7.021
145.435,371.598,2.168,-7.109
152.81,369.59,2.115,-7.198
160.274,367.635,2.061,-7.287
167.82,365.738,2.008,-7.375
175.445,363.902,1.955,-7.464
183.141,362.132,1.897,-7.547
190.903,360.432,1.836,-7.624
198.725,358.805,1.77,-7.696
206.547,357.178,1.7,-7.762
214.369,355.551,1.627,-7.822
222.192,353.924,1.627,-7.822
230.014,352.297,1.627,-7.822
237.864,350.758,1.627,-7.822
245.715,349.219,1.627,-7.822
253.581,347.772,1.539,-7.851
261.455,346.419,1.539,-7.851
269.33,345.162,1.447,-7.866
277.201,344.002,1.353,-7.874
285.059,342.94,1.257,-7.876
292.898,341.977,1.16,-7.87
300.718,341.112,1.062,-7.858
308.519,340.347,0.963,-7.839
316.301,339.68,0.864,-7.82
324.063,339.113,0.765,-7.801
331.807,338.644,0.666,-7.782
339.532,338.274,0.568,-7.763
347.237,338.003,0.469,-7.744
354.923,337.831,0.37,-7.725
362.591,337.758,0.271,-7.705
370.239,337.784,0.172,-7.686
377.868,337.909,0.073,-7.667
385.457,337.934,-0.026,-7.648
393.006,337.858,-0.125,-7.629
400.515,337.683,-0.025,-7.589
407.984,337.408,0.075,-7.549
415.413,337.033,0.175,-7.509
422.802,336.557,0.275,-7.469
430.151,335.982,0.375,-7.429
437.46,335.307,0.475,-7.389
444.729,334.532,0.575,-7.349
451.959,333.656,0.675,-7.309
459.148,332.681,0.775,-7.269
466.297,331.606,0.875,-7.229
473.406,330.431,0.975,-7.189
480.475,329.155,1.075,-7.149
487.504,327.78,1.175,-7.109
494.514,326.504,1.275,-7.069
501.505,325.326,1.375,-7.029
508.476,324.248,1.276,-7.01
515.429,323.268,1.177,-6.991
522.363,322.387,1.079,-6.972
529.277,321.605,0.98,-6.953
536.173,320.922,0.881,-6.934
543.049,320.338,0.782,-6.915
549.906,319.853,0.683,-6.895
556.744,319.467,0.584,-6.876
563.542,318.981,0.485,-6.857
570.301,318.395,0.386,-6.838
577.019,317.708,0.486,-6.798
583.697,316.922,0.586,-6.758
590.335,316.036,0.686,-6.718
596.926,315.25,0.786,-6.678
603.463,314.563,0.886,-6.638
609.94,313.975,0.786,-6.591
616.348,313.485,0.687,-6.537
622.682,313.092,0.588,-6.476
628.934,312.795,0.49,-6.408
635.098,312.592,0.393,-6.334
641.166,312.481,0.297,-6.252
647.133,312.46,0.203,-6.164
652.992,312.527,0.111,-6.069
658.735,312.68,0.021,-5.967
664.357,312.915,-0.067,-5.858
669.852,313.23,-0.153,-5.744
675.212,313.622,-0.235,-5.622
680.433,314.087,-0.315,-5.494
685.507,314.621,-0.392,-5.361
690.43,315.221,-0.465,-5.221
695.195,315.884,-0.534,-5.075
699.798,316.603,-0.6,-4.923
704.231,317.376,-0.662,-4.765
708.491,318.198,-0.72,-4.602
712.571,319.063,-0.773,-4.434
716.468,319.968,-0.822,-4.26
720.177,320.906,-0.865,-4.081
723.692,321.872,-0.904,-3.897
727.009,322.862,-0.938,-3.708
730.125,323.87,-0.967,-3.515
733.035,324.889,-0.99,-3.317
735.735,325.914,-1.007,-3.116
738.222,326.939,-1.019,-2.91
740.492,327.959,-1.025,-2.7
742.543,328.965,-1.025,-2.487
744.371,329.953,-1.019,-2.27
745.973,330.917,-1.007,-2.051
747.348,331.848,-0.988,-1.828
748.492,332.741,-0.963,-1.603
749.405,333.59,-0.931,-1.375
750.083,334.387,-0.893,-1.144
750.525,335.125,-0.848,-0.912
750.731,335.798,-0.797,-0.678
750.698,336.399,-0.738,-0.442
750.507,336.921,-0.673,-0.205
750.156,337.364,-0.601,0.033
749.647,337.727,-0.522,0.191
748.979,338.012,-0.443,0.35
748.152,338.217,-0.364,0.509
747.166,338.344,-0.285,0.668
746.021,338.391,-0.205,0.827
744.717,338.359,-0.126,0.986
743.254,338.248,-0.047,1.145
741.632,338.058,0.032,1.304
739.852,337.789,0.111,1.463
737.913,337.441,0.19,1.622
735.814,337.014,0.269,1.781
733.557,336.507,0.348,1.939
731.34,335.901,0.427,2.098
729.162,335.194,0.506,2.257
727.025,334.388,0.606,2.217
724.928,333.482,0.706,2.177
722.673,332.503,0.806,2.137
720.26,331.459,0.906,2.097
717.693,330.357,0.979,2.255
714.971,329.203,1.044,2.412
712.096,328.005,1.102,2.568
709.072,326.768,1.154,2.722
705.9,325.499,1.199,2.874
702.582,324.205,1.237,3.024
699.121,322.893,1.269,3.172
695.521,321.569,1.294,3.318
691.784,320.238,1.312,3.46
687.914,318.907,1.325,3.6
683.915,317.583,1.331,3.737
679.789,316.27,1.331,3.87
675.542,314.974,1.325,4
671.177,313.702,1.313,4.125
666.699,312.459,1.295,4.247
662.112,311.249,1.272,4.365
