x1,x2,y1,y2
-161.5164609,432.5,-0.4,0
-161.5164609,432.9,-0.499878165,0.033020101
-161.549481,433.3998782,-0.599390975,-0.020931194
-161.5285498,433.9992691,-0.698295355,-0.001836887
-161.5267129,434.6975645,-0.796348968,0.010328493
-161.5370414,435.4939135,-0.893310519,-0.064401142
-161.4726403,436.387224,-0.988940039,-0.065983481
-161.4066568,437.376164,-1.082999184,-0.07436786
-161.332289,438.4591632,-1.175251523,-0.089495331
-161.2427936,439.6344147,-1.265462827,-0.11129873
-161.1314949,440.8998776,-1.353401351,-0.139702758
-160.9917921,442.2532789,-1.438838122,-0.174624077
-160.8171681,443.692117,-1.521547213,-0.215971406
-160.6011967,445.2136642,-1.601306023,-0.263645635
-160.337551,446.8149703,-1.677895541,-0.317539948
-160.0200111,448.4928658,-1.751100622,-0.377539948
-159.6424711,450.2439664,-1.820710241,-0.443523801
-159.1989473,452.0646767,-1.886517756,-0.515362381
-158.6835849,453.9511944,-1.948321155,-0.592919432
-158.0906655,455.8995156,-2.005923305,-0.676051727
-157.4146138,457.9054389,-2.059132194,-0.764609249
-156.6500045,459.9645711,-2.107761159,-0.85843537
-155.7915692,462.0723322,-2.151629119,-0.957367044
-154.8342021,464.2239614,-2.190560793,-1.061235004
-153.7729671,466.4145221,-2.229492467,-1.165102964
-152.6078642,468.6440146,-2.268424141,-1.268970924
-151.3388932,470.9124388,-2.307355815,-1.372838884
-149.9660543,473.2197946,-2.34628749,-1.476706844
-148.4893475,475.5660821,-2.385219164,-1.580574804
-146.9087727,477.9513012,-2.424150838,-1.684442765
-145.2243299,480.3754521,-2.463082512,-1.788310725
-143.4360192,482.8385346,-2.502014186,-1.892178685
-141.5438405,485.3405488,-2.54094586,-1.996046645
-139.5477939,487.8814946,-2.58481382,-2.094978319
-137.4528156,490.4663084,-2.633442785,-2.18880444
-135.2640111,493.0997512,-2.686651674,-2.277361962
-132.9866492,495.7864029,-2.744253824,-2.360494257
-130.6261549,498.5306567,-2.806057223,-2.438051308
-128.1881036,501.3367139,-2.871864738,-2.509889888
-125.6782137,504.2085787,-2.941474357,-2.575873741
-123.10234,507.150053,-3.011083976,-2.641857594
-120.4604824,510.161137,-3.080693596,-2.707841447
-117.7526409,513.2418306,-3.150303215,-2.7738253
-114.9788156,516.3921338,-3.219912834,-2.839809152
-112.1390065,519.6120467,-3.289522453,-2.905793005
-109.2332135,522.9015691,-3.359132072,-2.971776858
-106.2614366,526.2607012,-3.428741692,-3.037760711
-103.2236759,529.6894429,-3.328741692,-2.997760711
-100.2259152,533.0181846,-3.228741692,-2.957760711
-97.26815447,536.2469263,-3.128741692,-2.917760711
-94.35039376,539.375668,-3.028741692,-2.877760711
-91.47263305,542.4044096,-2.928741692,-2.837760711
-88.63487234,545.3331513,-2.828741692,-2.797760711
-85.83711163,548.161893,-2.728741692,-2.757760711
-83.07935092,550.8906347,-2.628741692,-2.717760711
-80.36159021,553.5193764,-2.528741692,-2.677760711
-77.6838295,556.0481181,-2.428741692,-2.637760711
-75.04606878,558.4768598,-2.328741692,-2.597760711
-72.44830807,560.8056015,-2.228741692,-2.557760711
-69.89054736,563.0343432,-2.128741692,-2.517760711
-67.37278665,565.1630849,-2.028741692,-2.477760711
-64.89502594,567.1918266,-1.928741692,-2.437760711
