When LR = 0.1 and Momentum = 0.1

0.550779549492,0.945566019124,0.722696894585,0.884340432341,0.677942888013,-0.143531070939,0.0734016725061,0.017897278875,0.0338665159098,0.0195348486602,-0.409671312245,0.179427953999
0.485706109303,0.91812122157,0.730299978323,0.770346970833,0.516099522236,-0.0327359705842,0.0512589701344,0.141874483457,0.0235494170568,-0.0617329145759,-0.583759982413,0.207139535481
0.406205139393,0.906037792382,0.779295774145,0.620589990642,0.324133751747,0.0942581660683,0.0260229550978,0.289859324427,0.0206326884321,-0.15197845886,-0.766689716503,0.230932589153
0.311932642988,0.918391285747,0.886397263163,0.42801403721,0.10041550484,0.242339748718,-0.00150560181766,0.473673787256,0.0316777506655,-0.249537463591,-0.956809158073,0.246454716603
0.206387995452,0.965797342602,1.06411263633,0.190332347864,-0.151492655451,0.412593550544,-0.0264794075089,0.699815900372,0.064307865301,-0.34936780849,-1.14322386375,0.247626653358
0.0988763775197,1.05088842951,1.30144697889,-0.0813014899991,-0.41881539765,0.593263607917,-0.0384226216631,0.949610692367,0.118384175682,-0.440158287237,-1.29911311375,0.231446319037
0.00233199519057,1.15657622629,1.55112037117,-0.362425621304,-0.690469159824,0.756684259797,-0.0313567345769,1.17221970698,0.178589532849,-0.509460680279,-1.38871337717,0.206541395295
-0.0727443021341,1.25796741074,1.76284375464,-0.633453060572,-0.971946525856,0.878384353912,-0.0143943093467,1.32451807452,0.225862649867,-0.554998379511,-1.39358398102,0.189106732032
-0.124539435464,1.34519978471,1.92446476857,-0.891163687802,-1.27101529772,0.953826368573,0.00125189804728,1.40479227603,0.251154875735,-0.581103100581,-1.32912292744,0.18644459126
-0.157144678253,1.42282219222,2.05321552625,-1.13952621209,-1.58063909421,0.993047548778,0.0116311385806,1.43685976383,0.255206643083,-0.589108346265,-1.23106068968,0.194674699285
-0.174513711826,1.49821201897,2.16852079794,-1.37928618553,-1.88422439889,1.01006766122,0.0173510112613,1.44542478501,0.242966607647,-0.577394576428,-1.13138597084,0.207024398387
-0.178918715359,1.57516086735,2.2800062752,-1.60721983524,-2.16878216365,1.01650094499,0.0202314574352,1.44642877056,0.219998016778,-0.54578676014,-1.04623856387,0.219119726619
-0.172144964916,1.65352644693,2.38941349038,-1.81996192548,-2.4298161522,1.01918338492,0.0217620860843,1.44762247363,0.191026525712,-0.496953923777,-0.978724207538,0.229358336712
-0.156230852348,1.73135850963,2.4955342348,-2.01608605916,-2.66849918468,1.02101549947,0.0226910475902,1.45193853249,0.159523849458,-0.434960990435,-0.92626483364,0.237585345709
-0.133315007511,1.80666170554,2.59700369024,-2.19584582605,-2.88794113776,1.02284579582,0.0231422230389,1.46011189318,0.127788839958,-0.363772879406,-0.885247143822,0.24412303794
-0.105317479919,1.87808686676,2.69309153295,-2.36033237043,-3.09123060231,1.02479754259,0.0228816319611,1.47200269436,0.0972290166601,-0.286646038878,-0.852652913935,0.249359640527
-0.0737896663726,1.94497100936,2.7836605745,-2.5109113976,-3.28084188216,1.02686132418,0.0215568136914,1.48712270358,0.0686469290588,-0.206084848195,-0.826285632983,0.25362382706
-0.0399106621939,2.00716700964,2.86894539917,-2.64897121862,-3.45861614889,1.02907421242,0.0188560022174,1.50482615523,0.042449313189,-0.123981329349,-0.804602965656,0.257164406956
-0.00454664842224,2.06486247997,2.949365397,-2.77583340152,-3.62589442402,1.03153708636,0.0145905512217,1.52439069293,0.0187788315707,-0.0417646848042,-0.786517979361,0.260161171603



When LR = 0.6 and Momentum = 0.1
0.589359323368,0.129827221668,0.748981674074,-0.0169018901976,0.729541033993,0.44972190146,0.0631930491158,-0.183405482842,-0.0479353386125,0.808641821547,-0.625960338673,0.265359623073
0.554875821546,0.271079437615,0.741612048491,-0.0931073156432,0.671101324261,0.465534125266,0.0834686544619,-0.036901858896,-0.0803240313662,0.773903301419,-0.74736428838,0.279317450543
0.517784231511,0.417576286746,0.753849237158,-0.180327443233,0.593781622037,0.535636855325,0.0957681209226,0.102299265485,-0.110292643868,0.731867358064,-0.887695390739,0.295314779561
0.477337012441,0.581645400053,0.785812430894,-0.281426765316,0.496717995563,0.659566110125,0.1022531551,0.238897122795,-0.139076829235,0.682332946044,-1.04685965125,0.312611067919
0.43207716988,0.770268983327,0.836742859781,-0.399654997953,0.379093089484,0.835971411903,0.104760913686,0.37611989156,-0.167616673568,0.625148931142,-1.2218151914,0.330370983947
0.380807444327,0.981343360654,0.903626694444,-0.53638239992,0.241935322363,1.05578072484,0.105203897659,0.514974130253,-0.196387825909,0.560981830274,-1.40286358509,0.347391058092
0.324374804043,1.20020885876,0.979915913012,-0.688775444723,0.0901723710265,1.29610809258,0.105473550621,0.652679211743,-0.225028118911,0.492165643554,-1.57144527891,0.362098315283
0.266933078468,1.40279700096,1.05604229247,-0.850692494079,-0.0673964566186,1.52292577171,0.106840614873,0.782190651839,-0.252216124464,0.422806813172,-1.70423325013,0.373103071998
0.214541934667,1.56775735067,1.12302989369,-1.01706739193,-0.221920763242,1.70589227931,0.109579515461,0.8952130144,-0.276358830365,0.357477381213,-1.78372139156,0.37992223766
0.172083924736,1.68740566156,1.17659700472,-1.18609746755,-0.368833314971,1.83211375963,0.113163432807,0.986647717376,-0.296541642369,0.299332275071,-1.80642097986,0.383075560239
0.14184979956,1.76752845471,1.21780774236,-1.35719707235,-0.508362587135,1.90595359083,0.11658312589,1.05607667332,-0.312751258692,0.249307136794,-1.78176387835,0.383550782522
0.124225712646,1.82000579069,1.25073960922,-1.52865978227,-0.643049808591,1.94011099989,0.118688130688,1.10627693679,-0.325512930955,0.206782773556,-1.72525186061,0.382268257806
0.118672802328,1.85635394923,1.27998020341,-1.69741291025,-0.775309489244,1.94799970316,0.118559906197,1.14133218527,-0.335514147608,0.170698348139,-1.65213740832,0.379879886175
